id_job,reason
82632508756329,missing_file
44433941781656,missing_file
61275343253790,missing_file
77987293754636,missing_file
87533696460171,missing_file
84085702099383,missing_file
58782607182198,missing_file
23283968561813,missing_file
36166904922221,missing_file
52313387011552,missing_file
9859200637841,missing_file
8761419850968,missing_file
38650511976896,missing_file
90824176426094,missing_file
68683972817999,missing_file
24271510472339,missing_file
55076541598581,missing_file
27091324704407,missing_file
60527822482050,missing_file
10568642308971,missing_file
46338680405570,missing_file
86037800970667,missing_file
55106247275730,missing_file
34098643441277,missing_file
6823083665385,missing_file
42292848239983,missing_file
21636691837915,missing_file
7463515526353,missing_file
54248008113846,missing_file
28081424241742,missing_file
58818490315532,missing_file
17034847154362,missing_file
2639071774592,missing_file
90305344518221,missing_file
70140811927481,missing_file
5607424184554,missing_file
72576637745757,missing_file
38461767927557,missing_file
44835178325138,missing_file
64315422371772,missing_file
34963263725501,missing_file
55835141704320,missing_file
84706888902241,missing_file
83106969477682,missing_file
63903550449783,missing_file
68850333196245,missing_file
79641312655726,missing_file
37714564169282,missing_file
1753618724628,missing_file
24613666000301,missing_file
50278107039826,missing_file
65957661630322,missing_file
61444265548745,missing_file
15296423842968,missing_file
16802383597095,missing_file
29762990405296,missing_file
55115765026353,missing_file
53509134467245,missing_file
32216192543845,missing_file
18870822385699,missing_file
55985594070379,missing_file
27758419645075,missing_file
77370560025754,missing_file
74277799121830,missing_file
3299560182570,missing_file
37948657304824,missing_file
49840941110401,missing_file
89181738820272,missing_file
69967866721369,missing_file
29862123782912,missing_file
17530865987674,missing_file
61369518003298,missing_file
8400339619485,missing_file
15561362013106,missing_file
80827643198493,missing_file
72547367234861,missing_file
39180650095305,missing_file
52263618915499,missing_file
54722641640171,missing_file
43429264784234,missing_file
25581922866326,missing_file
37385636630753,missing_file
62687983142256,missing_file
1841397395303,missing_file
75739558852272,missing_file
5008949507659,missing_file
61582895467441,missing_file
62716073286145,missing_file
8440837766545,missing_file
76270516741462,missing_file
62089043756266,missing_file
90393674215081,missing_file
8721771019307,missing_file
59321813951835,missing_file
80181518325480,missing_file
40319317328946,missing_file
16725485247301,missing_file
32442460773495,missing_file
87696583144142,missing_file
57216067921228,missing_file
82323844173540,missing_file
89847348569235,missing_file
8702314280432,missing_file
25921437432108,missing_file
11100984528950,missing_file
33338812182267,missing_file
30805018942792,missing_file
14847819318004,missing_file
67693569725304,missing_file
61123124046445,missing_file
38899368852857,missing_file
51323985597787,missing_file
1357475207833,missing_file
12485055079070,missing_file
20358248122511,missing_file
39504861024160,missing_file
90922034063349,missing_file
50495477169722,missing_file
62684879241236,missing_file
24316557406749,missing_file
