bin_timestamp,bin_index,active_jobs,cpu_ReadMB_sum,cpu_WriteMB_sum,cpu_ReadMB_max,cpu_WriteMB_max,cpu_CPUUtilization_mean,cpu_CPUUtilization_max,cpu_RSS_max,gpu_utilization_gpu_pct_mean,gpu_utilization_gpu_pct_max,gpu_memory_used_MiB_max,gpu_power_draw_W_mean
2021-05-09 20:50:00+00:00,6874,11,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 20:55:00+00:00,6875,11,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 21:00:00+00:00,6876,11,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 21:05:00+00:00,6877,11,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 21:10:00+00:00,6878,11,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 21:15:00+00:00,6879,11,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 21:20:00+00:00,6880,11,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 21:25:00+00:00,6881,11,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 21:30:00+00:00,6882,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 21:35:00+00:00,6883,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 21:40:00+00:00,6884,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 21:45:00+00:00,6885,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 21:50:00+00:00,6886,8,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 21:55:00+00:00,6887,7,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 22:00:00+00:00,6888,7,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 22:05:00+00:00,6889,7,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 22:10:00+00:00,6890,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 22:15:00+00:00,6891,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 22:20:00+00:00,6892,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 22:25:00+00:00,6893,7,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 22:30:00+00:00,6894,7,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 22:35:00+00:00,6895,7,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 22:40:00+00:00,6896,7,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 22:45:00+00:00,6897,7,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 22:50:00+00:00,6898,7,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 22:55:00+00:00,6899,7,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 23:00:00+00:00,6900,7,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 23:05:00+00:00,6901,7,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 23:10:00+00:00,6902,7,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 23:15:00+00:00,6903,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 23:20:00+00:00,6904,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 23:25:00+00:00,6905,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 23:30:00+00:00,6906,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 23:35:00+00:00,6907,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 23:40:00+00:00,6908,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 23:45:00+00:00,6909,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 23:50:00+00:00,6910,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-09 23:55:00+00:00,6911,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 00:00:00+00:00,6912,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 00:05:00+00:00,6913,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 00:10:00+00:00,6914,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 00:15:00+00:00,6915,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 00:20:00+00:00,6916,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 00:25:00+00:00,6917,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 00:30:00+00:00,6918,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 00:35:00+00:00,6919,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 00:40:00+00:00,6920,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 00:45:00+00:00,6921,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 00:50:00+00:00,6922,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 00:55:00+00:00,6923,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 01:00:00+00:00,6924,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 01:05:00+00:00,6925,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 01:10:00+00:00,6926,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 01:15:00+00:00,6927,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 01:20:00+00:00,6928,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 01:25:00+00:00,6929,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 01:30:00+00:00,6930,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 01:35:00+00:00,6931,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 01:40:00+00:00,6932,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 01:45:00+00:00,6933,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 01:50:00+00:00,6934,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 01:55:00+00:00,6935,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 02:00:00+00:00,6936,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 02:05:00+00:00,6937,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 02:10:00+00:00,6938,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 02:15:00+00:00,6939,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 02:20:00+00:00,6940,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 02:25:00+00:00,6941,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 02:30:00+00:00,6942,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 02:35:00+00:00,6943,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 02:40:00+00:00,6944,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 02:45:00+00:00,6945,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 02:50:00+00:00,6946,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 02:55:00+00:00,6947,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 03:00:00+00:00,6948,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 03:05:00+00:00,6949,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 03:10:00+00:00,6950,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 03:15:00+00:00,6951,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 03:20:00+00:00,6952,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 03:25:00+00:00,6953,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 03:30:00+00:00,6954,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 03:35:00+00:00,6955,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 03:40:00+00:00,6956,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 03:45:00+00:00,6957,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 03:50:00+00:00,6958,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 03:55:00+00:00,6959,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 04:00:00+00:00,6960,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 04:05:00+00:00,6961,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 04:10:00+00:00,6962,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 04:15:00+00:00,6963,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 04:20:00+00:00,6964,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 04:25:00+00:00,6965,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 04:30:00+00:00,6966,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 04:35:00+00:00,6967,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 04:40:00+00:00,6968,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 04:45:00+00:00,6969,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 04:50:00+00:00,6970,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 04:55:00+00:00,6971,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 05:00:00+00:00,6972,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 05:05:00+00:00,6973,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 05:10:00+00:00,6974,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 05:15:00+00:00,6975,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 05:20:00+00:00,6976,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 05:25:00+00:00,6977,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 05:30:00+00:00,6978,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 05:35:00+00:00,6979,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 05:40:00+00:00,6980,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 05:45:00+00:00,6981,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 05:50:00+00:00,6982,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 05:55:00+00:00,6983,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 06:00:00+00:00,6984,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 06:05:00+00:00,6985,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 06:10:00+00:00,6986,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 06:15:00+00:00,6987,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 06:20:00+00:00,6988,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 06:25:00+00:00,6989,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 06:30:00+00:00,6990,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 06:35:00+00:00,6991,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 06:40:00+00:00,6992,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 06:45:00+00:00,6993,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 06:50:00+00:00,6994,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 06:55:00+00:00,6995,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 07:00:00+00:00,6996,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 07:05:00+00:00,6997,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 07:10:00+00:00,6998,5,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 07:15:00+00:00,6999,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 07:20:00+00:00,7000,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 07:25:00+00:00,7001,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 07:30:00+00:00,7002,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 07:35:00+00:00,7003,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 07:40:00+00:00,7004,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 07:45:00+00:00,7005,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 07:50:00+00:00,7006,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 07:55:00+00:00,7007,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 08:00:00+00:00,7008,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 08:05:00+00:00,7009,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 08:10:00+00:00,7010,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 08:15:00+00:00,7011,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 08:20:00+00:00,7012,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 08:25:00+00:00,7013,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 08:30:00+00:00,7014,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 08:35:00+00:00,7015,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 08:40:00+00:00,7016,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 08:45:00+00:00,7017,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 08:50:00+00:00,7018,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 08:55:00+00:00,7019,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 09:00:00+00:00,7020,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 09:05:00+00:00,7021,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 09:10:00+00:00,7022,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 09:15:00+00:00,7023,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 09:20:00+00:00,7024,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 09:25:00+00:00,7025,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 09:30:00+00:00,7026,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 09:35:00+00:00,7027,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 09:40:00+00:00,7028,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 09:45:00+00:00,7029,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 09:50:00+00:00,7030,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 09:55:00+00:00,7031,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 10:00:00+00:00,7032,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 10:05:00+00:00,7033,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 10:10:00+00:00,7034,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 10:15:00+00:00,7035,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 10:20:00+00:00,7036,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 10:25:00+00:00,7037,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 10:30:00+00:00,7038,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 10:35:00+00:00,7039,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 10:40:00+00:00,7040,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 10:45:00+00:00,7041,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 10:50:00+00:00,7042,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 10:55:00+00:00,7043,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 11:00:00+00:00,7044,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 11:05:00+00:00,7045,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 11:10:00+00:00,7046,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 11:15:00+00:00,7047,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 11:20:00+00:00,7048,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 11:25:00+00:00,7049,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 11:30:00+00:00,7050,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 11:35:00+00:00,7051,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 11:40:00+00:00,7052,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 11:45:00+00:00,7053,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 11:50:00+00:00,7054,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 11:55:00+00:00,7055,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 12:00:00+00:00,7056,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 12:05:00+00:00,7057,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 12:10:00+00:00,7058,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 12:15:00+00:00,7059,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 12:20:00+00:00,7060,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 12:25:00+00:00,7061,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 12:30:00+00:00,7062,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 12:35:00+00:00,7063,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 12:40:00+00:00,7064,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 12:45:00+00:00,7065,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 12:50:00+00:00,7066,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 12:55:00+00:00,7067,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 13:00:00+00:00,7068,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 13:05:00+00:00,7069,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 13:10:00+00:00,7070,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 13:15:00+00:00,7071,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 13:20:00+00:00,7072,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 13:25:00+00:00,7073,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 13:30:00+00:00,7074,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 13:35:00+00:00,7075,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 13:40:00+00:00,7076,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 13:45:00+00:00,7077,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 13:50:00+00:00,7078,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 13:55:00+00:00,7079,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 14:00:00+00:00,7080,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 14:05:00+00:00,7081,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 14:10:00+00:00,7082,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 14:15:00+00:00,7083,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 14:20:00+00:00,7084,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 14:25:00+00:00,7085,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 14:30:00+00:00,7086,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 14:35:00+00:00,7087,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 14:40:00+00:00,7088,6,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 14:45:00+00:00,7089,11,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 14:50:00+00:00,7090,12,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 14:55:00+00:00,7091,11,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 15:00:00+00:00,7092,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 15:05:00+00:00,7093,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 15:10:00+00:00,7094,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 15:15:00+00:00,7095,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 15:20:00+00:00,7096,11,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 15:25:00+00:00,7097,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 15:30:00+00:00,7098,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 15:35:00+00:00,7099,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 15:40:00+00:00,7100,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 15:45:00+00:00,7101,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 15:50:00+00:00,7102,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 15:55:00+00:00,7103,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 16:00:00+00:00,7104,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 16:05:00+00:00,7105,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 16:10:00+00:00,7106,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 16:15:00+00:00,7107,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 16:20:00+00:00,7108,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 16:25:00+00:00,7109,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 16:30:00+00:00,7110,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 16:35:00+00:00,7111,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 16:40:00+00:00,7112,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 16:45:00+00:00,7113,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 16:50:00+00:00,7114,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 16:55:00+00:00,7115,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 17:00:00+00:00,7116,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 17:05:00+00:00,7117,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 17:10:00+00:00,7118,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 17:15:00+00:00,7119,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 17:20:00+00:00,7120,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 17:25:00+00:00,7121,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 17:30:00+00:00,7122,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 17:35:00+00:00,7123,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 17:40:00+00:00,7124,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 17:45:00+00:00,7125,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 17:50:00+00:00,7126,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 17:55:00+00:00,7127,10,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 18:00:00+00:00,7128,9,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 18:05:00+00:00,7129,12,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 18:10:00+00:00,7130,13,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 18:15:00+00:00,7131,14,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 18:20:00+00:00,7132,14,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 18:25:00+00:00,7133,14,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 18:30:00+00:00,7134,16,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 18:35:00+00:00,7135,16,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 18:40:00+00:00,7136,19,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 18:45:00+00:00,7137,19,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 18:50:00+00:00,7138,24,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 18:55:00+00:00,7139,34,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 19:00:00+00:00,7140,41,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 19:05:00+00:00,7141,41,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 19:10:00+00:00,7142,41,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 19:15:00+00:00,7143,41,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 19:20:00+00:00,7144,41,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 19:25:00+00:00,7145,41,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 19:30:00+00:00,7146,45,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 19:35:00+00:00,7147,48,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 19:40:00+00:00,7148,49,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 19:45:00+00:00,7149,49,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 19:50:00+00:00,7150,49,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 19:55:00+00:00,7151,49,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 20:00:00+00:00,7152,49,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 20:05:00+00:00,7153,49,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 20:10:00+00:00,7154,50,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 20:15:00+00:00,7155,50,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 20:20:00+00:00,7156,50,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 20:25:00+00:00,7157,50,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 20:30:00+00:00,7158,50,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 20:35:00+00:00,7159,51,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 20:40:00+00:00,7160,51,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 20:45:00+00:00,7161,51,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 20:50:00+00:00,7162,51,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 20:55:00+00:00,7163,51,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 21:00:00+00:00,7164,50,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 21:05:00+00:00,7165,50,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 21:10:00+00:00,7166,50,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 21:15:00+00:00,7167,50,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 21:20:00+00:00,7168,48,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 21:25:00+00:00,7169,48,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 21:30:00+00:00,7170,46,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 21:35:00+00:00,7171,44,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 21:40:00+00:00,7172,44,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 21:45:00+00:00,7173,43,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 21:50:00+00:00,7174,42,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 21:55:00+00:00,7175,40,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 22:00:00+00:00,7176,47,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 22:05:00+00:00,7177,47,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 22:10:00+00:00,7178,47,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 22:15:00+00:00,7179,47,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 22:20:00+00:00,7180,47,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 22:25:00+00:00,7181,47,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 22:30:00+00:00,7182,48,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 22:35:00+00:00,7183,49,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 22:40:00+00:00,7184,49,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 22:45:00+00:00,7185,49,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 22:50:00+00:00,7186,48,0,0,0,0,0,0,0,0,0,0,0
2021-05-10 22:55:00+00:00,7187,50,0,0,0,0,0,0,0,0,0,0,0
